timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-11-13,117.3500,118.9200,117.1200,118.4300,118.4300,1457917,0.0000,1.0000
2019-11-12,118.8600,119.5700,117.5600,118.1000,118.1000,2178400,0.0000,1.0000
2019-11-11,118.6500,119.8200,118.3500,118.4100,118.4100,1634300,0.0000,1.0000
2019-11-08,118.8900,119.9200,118.1000,119.7000,119.7000,1577600,0.0000,1.0000
2019-11-07,119.1500,119.7900,118.4000,119.5700,119.5700,2386400,0.0000,1.0000
2019-11-06,119.1800,119.3900,117.7600,118.4200,118.4200,2130300,0.0000,1.0000
2019-11-05,119.0000,119.8900,117.8400,118.9200,118.9200,2268900,0.0000,1.0000
2019-11-04,119.4700,119.5600,117.6100,118.5400,118.5400,2031600,0.0000,1.0000
2019-11-01,117.6300,118.5900,117.4000,118.4000,118.4000,2248800,0.0000,1.0000
2019-10-31,116.6500,117.2400,114.9000,116.8200,116.8200,3940600,0.0000,1.0000
2019-10-30,119.2200,119.2200,116.1600,116.4500,116.4500,2286700,0.0000,1.0000
2019-10-29,116.4900,119.7800,116.3500,118.9600,118.9600,3838400,0.0000,1.0000
2019-10-28,115.0000,118.9200,115.0000,117.2500,117.2500,4706800,0.0000,1.0000
2019-10-25,112.2300,117.0000,111.9000,114.4200,114.4200,6245800,0.0000,1.0000
2019-10-24,109.5100,110.9700,109.1800,110.6300,110.6300,3471800,0.0000,1.0000
2019-10-23,108.7700,109.2000,108.3300,109.0000,109.0000,2329600,0.0000,1.0000
2019-10-22,108.6900,109.8300,108.0700,108.7700,108.7700,1571400,0.0000,1.0000
2019-10-21,108.0000,108.5700,107.5700,108.2000,108.2000,1638800,0.0000,1.0000
2019-10-18,107.0000,107.9800,106.7100,107.2000,107.2000,3015900,0.0000,1.0000
2019-10-17,107.0000,107.2600,106.3900,107.2100,107.2100,1767600,0.0000,1.0000
2019-10-16,106.7900,107.7700,105.9400,106.2600,106.2600,1865400,0.0000,1.0000
2019-10-15,106.5000,108.1200,106.1600,107.3000,107.3000,1606400,0.0000,1.0000
2019-10-14,106.0000,107.1900,105.7800,106.6500,106.6500,1409000,0.0000,1.0000
2019-10-11,107.0000,108.2000,106.4200,106.5300,106.5300,2388900,0.0000,1.0000
2019-10-10,103.6200,106.7100,103.4500,106.6000,106.6000,3782100,0.0000,1.0000
2019-10-09,101.9600,103.5700,101.7600,102.7100,102.7100,1827300,0.0000,1.0000
2019-10-08,100.8800,101.5500,100.3900,100.8200,100.8200,1904300,0.0000,1.0000
2019-10-07,101.2600,102.2500,100.7300,101.3600,101.3600,2377200,0.0000,1.0000
2019-10-04,99.2700,100.9800,99.2100,100.8600,100.8600,2097300,0.0000,1.0000
2019-10-03,97.7600,98.8900,96.9500,98.8700,98.8700,1639800,0.0000,1.0000
2019-10-02,100.4000,100.4600,97.2000,98.2400,98.2400,2066700,0.0000,1.0000
2019-10-01,103.1600,103.5100,100.8300,101.0300,101.0300,1897900,0.0000,1.0000
2019-09-30,103.4000,103.9500,102.3400,102.4000,102.4000,1801600,0.0000,1.0000
2019-09-27,104.8100,105.4800,102.9800,103.6600,103.6600,2297000,0.0000,1.0000
2019-09-26,104.6300,105.0500,103.1100,104.5600,104.5600,1762600,0.0000,1.0000
2019-09-25,103.3900,105.5200,102.9000,105.0600,105.0600,3043400,0.0000,1.0000
2019-09-24,104.2000,104.3900,102.3300,103.6200,103.6200,2599700,0.0000,1.0000
2019-09-23,103.0100,104.8200,103.0100,104.2600,104.2600,2413000,0.0000,1.0000
2019-09-20,103.4200,104.0400,102.8700,103.2700,103.2700,9381800,0.0000,1.0000
2019-09-19,103.4700,103.9900,102.5900,103.0800,103.0800,1332700,0.0000,1.0000
2019-09-18,101.6500,103.1500,101.1500,102.9900,102.9900,1814700,0.0000,1.0000
2019-09-17,103.7300,103.9300,101.9600,102.2000,102.2000,2464500,0.0000,1.0000
2019-09-16,102.1100,105.0000,102.0200,104.0300,104.0300,4654400,0.0000,1.0000
2019-09-13,102.9300,103.4300,102.0900,102.7700,102.7700,1688400,0.0000,1.0000
2019-09-12,101.4400,102.6100,100.7000,102.1900,102.1900,1868500,0.0000,1.0000
2019-09-11,103.2900,104.2200,102.1000,102.4700,102.4700,1924500,0.0000,1.0000
2019-09-10,102.4200,103.9100,102.2500,102.9600,102.9600,2367200,0.0000,1.0000
2019-09-09,101.5500,102.7400,101.0100,102.1700,102.1700,2396100,0.0000,1.0000
2019-09-06,100.1300,101.3800,99.4200,100.9100,100.9100,2117500,0.0000,1.0000
2019-09-05,100.6000,101.5000,99.7500,99.8000,99.8000,2668700,0.0000,1.0000
2019-09-04,100.3400,100.6100,99.1100,99.6900,99.6900,1664100,0.0000,1.0000
2019-09-03,97.2800,99.6100,97.0300,99.4700,99.4700,2140100,0.0000,1.0000
2019-08-30,98.6700,99.7500,98.1300,98.6300,98.6300,1932500,0.0000,1.0000
2019-08-29,97.1100,98.4600,97.0400,98.1200,98.1200,2372500,0.0000,1.0000
2019-08-28,94.5400,96.8600,94.5400,96.1700,96.1700,2318100,0.0000,1.0000
2019-08-27,96.9800,97.4900,94.3500,94.5200,94.5200,2586000,0.0000,1.0000
2019-08-26,96.0300,96.4000,95.1000,96.3100,96.3100,1568100,0.0000,1.0000
2019-08-23,97.4800,98.8700,94.7300,95.1800,95.1800,3305100,0.0000,1.0000
2019-08-22,99.2500,99.9300,98.2100,98.4600,98.4600,1946100,0.0000,1.0000
2019-08-21,99.6100,100.0000,98.2800,99.3000,99.3000,1988300,0.0000,1.0000
2019-08-20,98.8000,99.6900,98.0600,98.6800,98.6800,1904500,0.0000,1.0000
2019-08-19,99.2900,99.7200,98.1000,98.7600,98.7600,2747900,0.9000,1.0000
2019-08-16,98.0400,99.1000,96.3800,98.8300,97.9300,2118400,0.0000,1.0000
2019-08-15,97.9200,98.4500,96.3800,97.4700,96.5824,2089900,0.0000,1.0000
2019-08-14,97.6100,98.7000,97.1300,97.5300,96.6418,2529800,0.0000,1.0000
2019-08-13,97.9200,101.1500,97.1000,99.7400,98.8317,2267800,0.0000,1.0000
2019-08-12,100.0700,100.1400,97.8100,98.3100,97.4147,2069700,0.0000,1.0000
2019-08-09,100.5300,100.9600,99.5600,100.4400,99.5253,2005600,0.0000,1.0000
2019-08-08,98.3100,100.7400,97.8800,100.7100,99.7929,2311900,0.0000,1.0000
2019-08-07,95.6300,97.7250,95.0600,97.3300,96.4437,2349800,0.0000,1.0000
2019-08-06,96.5600,97.5400,96.0400,97.4100,96.5229,2164500,0.0000,1.0000
2019-08-05,97.9000,98.3500,94.9900,95.6400,94.7691,3034800,0.0000,1.0000
2019-08-02,101.7600,101.9000,99.4358,99.5200,98.6137,2075600,0.0000,1.0000
2019-08-01,101.9500,103.6000,101.4100,101.9900,101.0612,2153200,0.0000,1.0000
2019-07-31,103.6300,104.4600,101.4800,102.5600,101.6260,2415900,0.0000,1.0000
2019-07-30,102.3600,103.6500,101.5900,103.6100,102.6665,1465900,0.0000,1.0000
2019-07-29,101.9100,103.2200,101.3300,102.8100,101.8738,2275200,0.0000,1.0000
2019-07-26,102.3500,102.6400,100.4700,102.3200,101.3882,2267300,0.0000,1.0000
2019-07-25,102.7100,102.8382,99.9800,101.5700,100.6451,3649000,0.0000,1.0000
2019-07-24,102.0400,102.8200,101.3600,102.4200,101.4873,2924400,0.0000,1.0000
2019-07-23,103.0000,103.2600,101.9800,102.3200,101.3882,1873800,0.0000,1.0000
2019-07-22,102.6100,103.1500,101.5300,102.5500,101.6161,1966800,0.0000,1.0000
2019-07-19,102.3300,102.8700,101.8000,101.9600,101.0315,3972900,0.0000,1.0000
2019-07-18,100.2000,101.9300,99.8300,101.9200,100.9919,2468000,0.0000,1.0000
2019-07-17,101.3900,102.0400,100.2800,100.7900,99.8722,2254400,0.0000,1.0000
2019-07-16,101.0000,101.7700,99.8100,101.3800,100.4568,2625600,0.0000,1.0000
2019-07-15,100.3500,101.1500,99.3900,101.0100,100.0902,3089500,0.0000,1.0000
2019-07-12,99.2500,100.6500,99.2500,100.3300,99.4163,1842400,0.0000,1.0000
2019-07-11,98.6600,99.6500,97.9600,99.5900,98.6831,2446600,0.0000,1.0000
2019-07-10,98.2200,98.9600,97.5100,98.1100,97.2166,1954600,0.0000,1.0000
2019-07-09,96.9900,98.3400,96.5900,97.7200,96.8301,2369900,0.0000,1.0000
2019-07-08,96.5457,98.5400,96.5500,96.9600,96.0770,3044500,0.0000,1.0000
2019-07-05,96.6800,97.3500,95.6800,96.8000,95.9185,1956000,0.0000,1.0000
2019-07-03,96.0000,97.0400,95.8600,97.0200,96.1365,2035500,0.0000,1.0000
2019-07-02,93.7200,96.1500,93.0600,95.7200,94.8483,4112200,0.0000,1.0000
2019-07-01,94.8600,95.3250,93.6200,94.0600,93.2034,2668700,0.0000,1.0000
2019-06-28,92.1300,93.6400,92.0100,93.5400,92.6882,4442600,0.0000,1.0000
2019-06-27,92.6600,92.9500,91.5400,91.7500,90.9145,2086400,0.0000,1.0000
2019-06-26,91.0000,93.5100,90.5300,92.7600,91.9153,3816200,0.0000,1.0000
2019-06-25,89.4200,90.6000,89.0600,89.8300,89.0120,3343800,0.0000,1.0000
2019-06-24,90.3600,91.2400,89.3400,89.7600,88.9426,2360800,0.0000,1.0000
2019-06-21,91.4000,91.9200,90.0000,90.5800,89.7551,6129800,0.0000,1.0000
2019-06-20,89.0700,91.2800,88.6000,90.8300,90.0029,4082600,0.0000,1.0000
2019-06-19,86.9200,87.9800,86.3500,87.6000,86.8023,2901700,0.0000,1.0000
2019-06-18,86.3400,87.7100,86.3356,86.8000,86.0096,2336600,0.0000,1.0000
2019-06-17,85.4900,86.4900,85.4900,85.9100,85.1277,2003400,0.0000,1.0000
2019-06-14,85.2305,85.8800,84.6000,85.5900,84.8106,1830500,0.0000,1.0000
2019-06-13,84.0900,85.7378,84.0200,85.2400,84.4638,3029700,0.0000,1.0000
2019-06-12,84.3400,85.4050,82.9400,83.2500,82.4919,3232800,0.0000,1.0000
2019-06-11,86.5600,87.1850,84.7100,84.7100,83.9386,2736700,0.0000,1.0000
2019-06-10,85.8000,86.7700,85.6700,85.9000,85.1178,3026700,0.0000,1.0000
2019-06-07,85.3500,85.9400,84.4861,85.5200,84.7412,2623700,0.0000,1.0000
2019-06-06,84.7711,85.9500,83.9200,84.9000,84.1269,2837200,0.0000,1.0000
2019-06-05,84.6700,84.8800,82.8000,84.8300,84.0575,3097000,0.0000,1.0000
2019-06-04,83.1700,84.2400,83.1300,84.1200,83.3540,2781800,0.0000,1.0000
2019-06-03,80.9200,82.2700,80.6000,82.2000,81.4514,3144800,0.0000,1.0000
2019-05-31,80.7400,81.7700,80.2441,80.8000,80.0642,2785000,0.0000,1.0000
2019-05-30,82.4200,83.0150,81.3250,82.0600,81.3127,2449600,0.0000,1.0000
