8,2018-03-20,1378.2934864545184
8,2018-03-21,1368.6765540436484
8,2018-03-22,1329.9347591783635
8,2018-03-23,1304.3115710667614
8,2018-03-26,1339.1901573415885
8,2018-03-27,1329.6228006948095
8,2018-03-28,1322.085510466322
8,2018-03-29,1335.6419080298451
9,2018-03-01,1330.742
9,2018-03-02,1341.5166
9,2018-03-05,1386.1541084863015
9,2018-03-06,1391.2194159640828
9,2018-03-07,1393.8976513774653
9,2018-03-08,1407.3977501354502
9,2018-03-09,1421.880733922956
9,2018-03-12,1430.7548522943114
9,2018-03-13,1405.3814472243332
9,2018-03-14,1404.957720453265
9,2018-03-15,1402.2364597952028
9,2018-03-16,1413.3183450037293
9,2018-03-19,1392.7381848666598
9,2018-03-20,1402.6925493746974
9,2018-03-21,1430.4345451007741
9,2018-03-22,1386.503207304654
9,2018-03-23,1363.399002236288
9,2018-03-26,1396.6812012902096
9,2018-03-27,1379.8168415962582
9,2018-03-28,1386.3902776086306
9,2018-03-29,1403.2451237554606
10,2018-03-01,1330.742
10,2018-03-02,1341.5166
10,2018-03-05,1355.9338520019382
10,2018-03-06,1365.8507446367034
10,2018-03-07,1339.7878739965588
10,2018-03-08,1289.4690878475733
10,2018-03-09,1322.4255086049266
10,2018-03-12,1325.026362913426
10,2018-03-13,1311.8584068008286
10,2018-03-14,1300.8798692789173
10,2018-03-15,1306.0948701334858
10,2018-03-16,1305.417378276509
10,2018-03-19,1265.8874626071665
10,2018-03-20,1232.8102372642502
10,2018-03-21,1221.7876881483576
10,2018-03-22,1190.5765846111703
10,2018-03-23,1173.432096543269
10,2018-03-26,1191.5227967795258
10,2018-03-27,1192.6654389970845
10,2018-03-28,1205.0820007628
10,2018-03-29,1219.154520798954
11,2018-03-01,1330.742
11,2018-03-02,1341.5166
11,2018-03-05,1354.2529062983424
11,2018-03-06,1371.1265080938917
11,2018-03-07,1366.5344198688083
11,2018-03-08,1371.4011926868957
11,2018-03-09,1378.8952286349554
11,2018-03-12,1383.9980747355994
11,2018-03-13,1382.1065004074708
11,2018-03-14,1370.9262859761373
11,2018-03-15,1369.312748401497
11,2018-03-16,1379.0985795015754
11,2018-03-19,1369.6837870230765
11,2018-03-20,1374.9098239044984
11,2018-03-21,1379.1013002848372
11,2018-03-22,1341.7703557653633
11,2018-03-23,1300.1504775454468
11,2018-03-26,1328.4652745931326
11,2018-03-27,1301.1147800638753
11,2018-03-28,1300.9621586464998
11,2018-03-29,1311.930226207041
12,2018-03-01,1330.742
12,2018-03-02,1341.5166
12,2018-03-05,1354.1701928704033
12,2018-03-06,1376.3702198823207
12,2018-03-07,1373.4659018305374
12,2018-03-08,1402.7199931444402
12,2018-03-09,1425.8507049551781
12,2018-03-12,1417.2693586021535
12,2018-03-13,1405.0470807384927
12,2018-03-14,1394.936069497332
12,2018-03-15,1394.4241549288931
12,2018-03-16,1405.3867130968642
12,2018-03-19,1401.1629631425174
12,2018-03-20,1396.4351927852688
12,2018-03-21,1399.5116259772094
12,2018-03-22,1368.8823180100944
12,2018-03-23,1343.8935691401634
12,2018-03-26,1377.9476198297193
12,2018-03-27,1371.0518935658374
12,2018-03-28,1369.7209903066093
12,2018-03-29,1406.1118084770897
13,2018-03-01,1330.742
13,2018-03-02,1341.5166
13,2018-03-05,1352.064273269832
13,2018-03-06,1365.4679192899814
13,2018-03-07,1358.7371162704612
13,2018-03-08,1352.1201404509025
13,2018-03-09,1365.096570798407
13,2018-03-12,1345.2666125308042
13,2018-03-13,1345.1171399506745
13,2018-03-14,1348.4039644361208
13,2018-03-15,1336.7753070361587
13,2018-03-16,1323.1327461751825
13,2018-03-19,1324.0922744974591
13,2018-03-20,1331.440769318244
13,2018-03-21,1334.143802024104
13,2018-03-22,1302.1237370930644
13,2018-03-23,1284.7443072085043
13,2018-03-26,1316.9824158715373
13,2018-03-27,1292.6596174234642
13,2018-03-28,1289.8264803475013
13,2018-03-29,1307.7511737009922
14,2018-03-01,1330.742
14,2018-03-02,1341.5166
14,2018-03-05,1362.834952948502
14,2018-03-06,1373.1858892067125
14,2018-03-07,1378.9746097626373
14,2018-03-08,1395.4856734918944
14,2018-03-09,1426.4691237792013
14,2018-03-12,1430.2464698984559
14,2018-03-13,1452.7425707518405
14,2018-03-14,1438.0454234090148
14,2018-03-15,1438.6312122858208
14,2018-03-16,1447.9234594017253
14,2018-03-19,1430.2614598372857
14,2018-03-20,1439.7503653932224
14,2018-03-21,1447.6637401545113
14,2018-03-22,1427.0278280242853
14,2018-03-23,1414.4264661549475
14,2018-03-26,1441.5751969219652
14,2018-03-27,1421.4610991544064
14,2018-03-28,1430.0533752648319
14,2018-03-29,1451.7329376585699
15,2018-03-01,1330.742
15,2018-03-02,1341.5166
15,2018-03-05,1328.8234517972191
15,2018-03-06,1317.1430185883344
15,2018-03-07,1340.0391419154066
15,2018-03-08,1376.8142351197844
15,2018-03-09,1398.1413797902155
15,2018-03-12,1400.8379208808333
15,2018-03-13,1395.3144221187808
15,2018-03-14,1390.1132694436278
15,2018-03-15,1393.7635871093619
15,2018-03-16,1400.4810631070104
15,2018-03-19,1377.9649385869247
15,2018-03-20,1385.8844692053435
15,2018-03-21,1403.3957477506651
15,2018-03-22,1370.5500323108527
15,2018-03-23,1344.4301280431798
15,2018-03-26,1362.7166084516182
15,2018-03-27,1341.9633916159116
15,2018-03-28,1329.5272999407505
15,2018-03-29,1343.9426049618753
16,2018-03-01,1330.742
16,2018-03-02,1341.5166
16,2018-03-05,1354.908679513197
16,2018-03-06,1359.8702323721634
16,2018-03-07,1362.1047046529845
16,2018-03-08,1377.865738407569
16,2018-03-09,1397.7332157009441
16,2018-03-12,1396.3709125732983
16,2018-03-13,1413.564296499128
16,2018-03-14,1400.1892956751146
16,2018-03-15,1405.421839760349
16,2018-03-16,1417.2936917515663
16,2018-03-19,1414.832047365209
16,2018-03-20,1411.5322525362244
16,2018-03-21,1388.5715032610658
16,2018-03-22,1371.2397748534274
16,2018-03-23,1343.9170097086346
16,2018-03-26,1362.7940453301217
16,2018-03-27,1362.1918499758372
16,2018-03-28,1379.6938784652775
16,2018-03-29,1392.5626526266005
17,2018-03-01,1330.742
17,2018-03-02,1341.5166
17,2018-03-05,1355.5152346041466
17,2018-03-06,1340.375371644462
17,2018-03-07,1345.3855329714045
17,2018-03-08,1348.7017796796745
17,2018-03-09,1367.419451245964
17,2018-03-12,1368.7897405975289
17,2018-03-13,912.5908755767484
17,2018-03-14,898.6003445617672
17,2018-03-15,900.0453096601027
17,2018-03-16,904.3599098748496
17,2018-03-19,906.7149553698345
17,2018-03-20,917.3367960911133
17,2018-03-21,917.0758092981714
17,2018-03-22,910.1739464966906
17,2018-03-23,901.2106880622209
17,2018-03-26,918.4628962833507
17,2018-03-27,901.4696128227895
17,2018-03-28,891.534284082215
17,2018-03-29,901.9719801652552
18,2018-03-01,1330.742
18,2018-03-02,1341.5166
18,2018-03-05,1364.4158487286134
18,2018-03-06,1372.1097870252281
18,2018-03-07,1374.6421538695383
18,2018-03-08,1384.9807005729153
18,2018-03-09,1415.1619230009608
18,2018-03-12,1390.9817808506332
18,2018-03-13,1392.6988472843943
18,2018-03-14,1389.1467116038573
18,2018-03-15,1383.5876279598233
18,2018-03-16,1390.8405577147541
18,2018-03-19,1383.2732308296693
18,2018-03-20,1399.6348876310901
18,2018-03-21,1414.9637886571907
18,2018-03-22,1396.0854892663829
18,2018-03-23,1375.7722930621744
18,2018-03-26,1417.8041534945735
18,2018-03-27,1395.446091711041
18,2018-03-28,1394.124703913976
18,2018-03-29,1412.550826250109
19,2018-03-01,1330.742
19,2018-03-02,1341.5166
19,2018-03-05,1371.8070043923938
19,2018-03-06,1384.001495842758
19,2018-03-07,1388.3689395382398
19,2018-03-08,1382.0329678054952
19,2018-03-09,1406.9272495993534
19,2018-03-12,1412.2211701501105
19,2018-03-13,1416.3877582891269
19,2018-03-14,1405.3283459999489
19,2018-03-15,1410.3910204693082
19,2018-03-16,1400.504818489608
19,2018-03-19,1387.0204539610322
19,2018-03-20,1384.5156414648563
19,2018-03-21,1392.8684597110669
19,2018-03-22,1373.1807263183705
19,2018-03-23,1354.727484615005
19,2018-03-26,1369.7295890754774
19,2018-03-27,1360.4535750501063
19,2018-03-28,1355.396208066715
19,2018-03-29,1372.5143018319452
20,2018-03-01,1330.742
20,2018-03-02,1341.5166
20,2018-03-05,1339.8029636704018
20,2018-03-06,1350.987713343834
20,2018-03-07,1340.3490080086494
20,2018-03-08,1343.8258006710923
20,2018-03-09,1356.4960239669465
20,2018-03-12,1362.4619425560568
20,2018-03-13,1347.3109323837039
20,2018-03-14,1343.3172453674213
20,2018-03-15,1334.486269793127
20,2018-03-16,1341.4638684713125
20,2018-03-19,1328.2783696689762
20,2018-03-20,1324.509265918255
20,2018-03-21,1319.0950911944913
20,2018-03-22,1253.0878411437347
20,2018-03-23,1220.769455120936
20,2018-03-26,1263.998307789381
20,2018-03-27,1231.5805345284775
20,2018-03-28,1219.4975358735485
20,2018-03-29,1255.4039024142905
21,2018-03-01,1330.742
21,2018-03-02,1341.5166
21,2018-03-05,1366.6937561170948
21,2018-03-06,1366.0003035215448
21,2018-03-07,1366.102345293688
21,2018-03-08,1373.1901732812998
21,2018-03-09,1397.67616572828
21,2018-03-12,1416.6691894741325
21,2018-03-13,1415.9533139022985
21,2018-03-14,1408.58672237972
21,2018-03-15,1410.1844757983101
21,2018-03-16,1429.5801478862045
21,2018-03-19,1408.4460861367047
21,2018-03-20,1416.163632878238
21,2018-03-21,1426.7831727068246
21,2018-03-22,1419.72508556005
21,2018-03-23,1413.1559348253852
21,2018-03-26,1446.1009657263344
21,2018-03-27,1437.6192529722603
21,2018-03-28,1415.1320419869535
21,2018-03-29,1449.2788976602224
22,2018-03-01,1330.742
22,2018-03-02,1341.5166
22,2018-03-05,1359.913260924711
22,2018-03-06,1355.9795861462057
22,2018-03-07,1369.4922321113952
22,2018-03-08,1377.115045042694
22,2018-03-09,1394.4941253835862
22,2018-03-12,1381.0511230234933
22,2018-03-13,1364.2811701278292
22,2018-03-14,1359.3417518864635
22,2018-03-15,1353.0292796446397
22,2018-03-16,1355.1112349433367
22,2018-03-19,1336.9406363312762
22,2018-03-20,1321.3193209315666
22,2018-03-21,1314.0718262769205
22,2018-03-22,1283.7289216313493
22,2018-03-23,1268.3902469540003
22,2018-03-26,1298.3002020201736
22,2018-03-27,1282.9886069234028
22,2018-03-28,1295.4003173129195
22,2018-03-29,1333.9225506403075
23,2018-03-01,1330.742
23,2018-03-02,1341.5166
23,2018-03-05,1348.6082404808074
23,2018-03-06,1347.3824102092772
23,2018-03-07,1376.831141158817
23,2018-03-08,1405.1830801072465
23,2018-03-09,1434.8604063582616
23,2018-03-12,1412.771359860199
23,2018-03-13,1403.433858267315
23,2018-03-14,1427.8661943757554
23,2018-03-15,1428.7323926394974
23,2018-03-16,1435.908299947191
23,2018-03-19,1413.9070969388297
23,2018-03-20,1416.6206458826764
23,2018-03-21,1419.4352207821978
23,2018-03-22,1375.5868395863527
23,2018-03-23,1342.6035066584514
23,2018-03-26,1413.6550894070933
23,2018-03-27,1366.3875946229641
23,2018-03-28,1343.4139429524466
23,2018-03-29,1369.127532802474
24,2018-03-01,1330.742
24,2018-03-02,1341.5166
24,2018-03-05,1355.7657849068464
24,2018-03-06,1359.3099838308551
24,2018-03-07,1370.0534506043614
24,2018-03-08,1379.8963168652153
24,2018-03-09,1392.0637118355005
24,2018-03-12,1396.820392699374
24,2018-03-13,1406.9728319449491
24,2018-03-14,1400.6985461067338
24,2018-03-15,1401.1638005998807
24,2018-03-16,1401.8336890008216
24,2018-03-19,1383.8225045401814
24,2018-03-20,1384.8648935434383
24,2018-03-21,1388.8454151404624
24,2018-03-22,1347.6733223088177
24,2018-03-23,1312.682832234679
24,2018-03-26,1348.6592313863791
24,2018-03-27,1320.1951050404323
24,2018-03-28,1315.0426882698312
24,2018-03-29,1332.7926754941077
25,2018-03-01,1330.742
25,2018-03-02,1341.5166
25,2018-03-05,1365.7165016690653
25,2018-03-06,1383.3741160952911
25,2018-03-07,1400.6750455145277
25,2018-03-08,1407.0015602211777
25,2018-03-09,1429.2393676085865
25,2018-03-12,1428.0276557009681
25,2018-03-13,1416.9506615131268
25,2018-03-14,1409.856922075473
25,2018-03-15,1414.8741018462213
25,2018-03-16,1418.9887774566066
25,2018-03-19,1403.5872877418853
25,2018-03-20,1403.4147781207237
25,2018-03-21,1401.1772928201558
25,2018-03-22,1352.9732938451473
25,2018-03-23,1321.6419198441567
25,2018-03-26,1360.3372368736264
25,2018-03-27,1342.8740871378322
25,2018-03-28,1342.3341629756048
25,2018-03-29,1362.226696587737
26,2018-03-01,1330.742
26,2018-03-02,1341.5166
26,2018-03-05,1353.1531306003556
26,2018-03-06,1343.783774599345
26,2018-03-07,1345.2170774194117
26,2018-03-08,1354.7945952963814
26,2018-03-09,1361.9390329645335
26,2018-03-12,1367.6095423062784
26,2018-03-13,1370.6530060060823
26,2018-03-14,1365.4378279268778
26,2018-03-15,1368.70779536672
26,2018-03-16,1374.8532577065098
26,2018-03-19,1353.92500110171
26,2018-03-20,1344.1832042670592
26,2018-03-21,1337.2837357749643
26,2018-03-22,1305.8233853151733
26,2018-03-23,1280.5063710140953
26,2018-03-26,1322.7632541891978
26,2018-03-27,1307.0644833488004
26,2018-03-28,1307.2332948236387
26,2018-03-29,1323.191255801076
27,2018-03-01,1330.742
27,2018-03-02,1341.5166
27,2018-03-05,1361.1208033717933
27,2018-03-06,1351.2458191333221
27,2018-03-07,1344.6999849639885
27,2018-03-08,1347.0066609522726
27,2018-03-09,1361.4335616386138
27,2018-03-12,1360.0045902306426
27,2018-03-13,1345.9835743663552
27,2018-03-14,1338.4935922795926
27,2018-03-15,1345.1114944493534
27,2018-03-16,1363.551807679782
27,2018-03-19,1351.490333311625
27,2018-03-20,1346.1078100866796
27,2018-03-21,1344.855277001715
27,2018-03-22,1306.556809302969
27,2018-03-23,1264.4919909840435
27,2018-03-26,1294.7524609563282
27,2018-03-27,1261.9140707430902
27,2018-03-28,1269.0048526718233
27,2018-03-29,1296.432969325489
28,2018-03-01,1330.742
28,2018-03-02,1341.5166
28,2018-03-05,1344.5995136931795
28,2018-03-06,1352.3012744636826
28,2018-03-07,1345.3250445680542
28,2018-03-08,1360.514997936521
28,2018-03-09,1375.4925797953877
28,2018-03-12,1382.0757925321382
28,2018-03-13,1376.7354702965274
28,2018-03-14,1368.9802658697377
28,2018-03-15,1361.0754239470607
28,2018-03-16,1384.5083648175992
28,2018-03-19,1367.0715470266691
28,2018-03-20,1373.3173756799833
28,2018-03-21,1370.6874195828455
28,2018-03-22,1330.0810974385713
28,2018-03-23,1308.539413161672
28,2018-03-26,1332.248330273609
28,2018-03-27,1324.2439595467515
28,2018-03-28,1324.5740810257062
28,2018-03-29,1337.7715817944172
29,2018-03-01,1330.742
29,2018-03-02,1341.5166
29,2018-03-05,1356.285584582297
29,2018-03-06,1353.700714635591
29,2018-03-07,1349.8752351912567
29,2018-03-08,1359.1191450136362
29,2018-03-09,1383.5821953471323
29,2018-03-12,1395.053157977772
29,2018-03-13,1380.9059398909908
29,2018-03-14,1374.0498935063322
29,2018-03-15,1378.9839871368974
29,2018-03-16,1394.6989983040612
29,2018-03-19,1353.680846673382
29,2018-03-20,1358.1382702135495
29,2018-03-21,1353.0403089257852
29,2018-03-22,1316.1786760253885
29,2018-03-23,1284.836758271721
29,2018-03-26,1304.2985734149047
29,2018-03-27,1299.8150976503748
29,2018-03-28,1305.603779558487
29,2018-03-29,1328.4764547190591
30,2018-03-01,1330.742
30,2018-03-02,1341.5166
30,2018-03-05,1364.0790218856807
30,2018-03-06,1376.0638759478086
30,2018-03-07,1377.2050232260524
30,2018-03-08,1374.9442614349043
30,2018-03-09,1387.2027429738698
30,2018-03-12,1393.9625442652773
30,2018-03-13,1378.2061051437242
30,2018-03-14,1373.4455669273195
30,2018-03-15,1375.9620280836766
30,2018-03-16,1373.1135216108953
30,2018-03-19,1350.3587163752327
30,2018-03-20,1357.4820263787653
30,2018-03-21,1365.7070171093128
30,2018-03-22,1336.2710874543175
30,2018-03-23,1287.594387840607
30,2018-03-26,1329.0728649820603
30,2018-03-27,1294.7264158268954
30,2018-03-28,1274.214395436902
30,2018-03-29,1298.996291668439
31,2018-03-01,1330.742
31,2018-03-02,1341.5166
31,2018-03-05,1345.5234638399934
31,2018-03-06,1349.1105962538963
31,2018-03-07,1339.7691259575752
31,2018-03-08,1346.0687181359208
31,2018-03-09,1363.2419799607114
31,2018-03-12,1349.8624853889307
31,2018-03-13,1358.7989207975222
31,2018-03-14,1367.1759479395498
31,2018-03-15,1369.1014318978434
31,2018-03-16,1374.8402170064896
31,2018-03-19,1360.8444524734718
31,2018-03-20,1358.0593084766604
31,2018-03-21,1358.9858177220815
31,2018-03-22,1328.7685752010752
31,2018-03-23,1288.1388417883036
31,2018-03-26,1313.7525476627086
31,2018-03-27,1298.6926854490941
31,2018-03-28,1296.15821517847
31,2018-03-29,1302.8978274254277
32,2018-03-01,1330.742
32,2018-03-02,1341.5166
32,2018-03-05,1352.0821353018496
32,2018-03-06,1360.6983363924996
32,2018-03-07,1322.7888314209172
32,2018-03-08,1322.052967568301
32,2018-03-09,1335.7412839193425
32,2018-03-12,1324.8895483240012
32,2018-03-13,1330.388466519207
32,2018-03-14,1322.2641076537097
32,2018-03-15,1307.1316606600785
32,2018-03-16,1310.3069059868444
32,2018-03-19,1296.8893696902414
32,2018-03-20,1295.37066315505
32,2018-03-21,1294.2587401188357
32,2018-03-22,1267.2049862313263
32,2018-03-23,1249.0104824666666
32,2018-03-26,1284.734318632178
32,2018-03-27,1271.6850217860974
32,2018-03-28,1282.5979204186647
32,2018-03-29,1284.2869208426853
33,2018-03-01,1330.742
33,2018-03-02,1341.5166
33,2018-03-05,1345.783482742053
33,2018-03-06,1347.1772137537023
33,2018-03-07,1348.4115580315024
33,2018-03-08,1365.0452878496835
33,2018-03-09,1409.7030972803636
33,2018-03-12,1432.0234012092064
33,2018-03-13,1428.372221849889
33,2018-03-14,1426.5531613473872
33,2018-03-15,1430.3118422321027
33,2018-03-16,1438.3142150998383
33,2018-03-19,1428.9431680749976
33,2018-03-20,1413.8381279431057
33,2018-03-21,1415.0135464292239
33,2018-03-22,1389.9949296527946
33,2018-03-23,1371.412139526805
33,2018-03-26,1400.429855700058
33,2018-03-27,1395.478711767226
33,2018-03-28,1389.9060174055608
33,2018-03-29,1408.248238963673
34,2018-03-01,1330.742
34,2018-03-02,1341.5166
34,2018-03-05,1344.0497888240398
34,2018-03-06,1338.5968043439862
34,2018-03-07,1320.3874177914417
34,2018-03-08,1317.417775929869
34,2018-03-09,1336.6709813153
34,2018-03-12,1345.7624453673704
34,2018-03-13,1362.199332911066
34,2018-03-14,1355.1097436844134
34,2018-03-15,1356.8299900042698
34,2018-03-16,1370.8779389100582
34,2018-03-19,1351.7706638059117
34,2018-03-20,1356.6099176738476
34,2018-03-21,1346.901280136186
34,2018-03-22,1312.1190098831662
34,2018-03-23,1287.679719123447
34,2018-03-26,1327.0342354985344
34,2018-03-27,1321.3593600117074
34,2018-03-28,1322.9612666827124
34,2018-03-29,1326.9189836882344
35,2018-03-01,1330.742
35,2018-03-02,1341.5166
35,2018-03-05,1354.274646112352
35,2018-03-06,1367.279273182235
35,2018-03-07,1354.6207417257676
35,2018-03-08,1345.4031847060237
35,2018-03-09,1364.9570168702398
35,2018-03-12,1358.6131096780518
35,2018-03-13,1357.285622558395
35,2018-03-14,1345.6808276198153
35,2018-03-15,1350.0884726734848
35,2018-03-16,1361.4258838686906
35,2018-03-19,1341.30950054056
35,2018-03-20,1344.251905317407
35,2018-03-21,1359.3770355667946
35,2018-03-22,1320.6449842245672
35,2018-03-23,1290.4602950028598
35,2018-03-26,1321.440516801077
35,2018-03-27,1290.0867601101772
35,2018-03-28,1290.4080614682634
35,2018-03-29,1310.455064499472
36,2018-03-01,1330.742
36,2018-03-02,1341.5166
36,2018-03-05,1356.3813054405477
36,2018-03-06,1372.218495384085
36,2018-03-07,1368.5093004782282
36,2018-03-08,1379.6158241993173
36,2018-03-09,1392.8805241126638
36,2018-03-12,1388.127572905393
36,2018-03-13,1380.2165295434208
36,2018-03-14,1375.798183481837
36,2018-03-15,1384.6486370974997
36,2018-03-16,1374.364783764307
36,2018-03-19,1359.893719074413
36,2018-03-20,1374.1145105978298
36,2018-03-21,1399.6200987712475
36,2018-03-22,1367.021965530524
36,2018-03-23,1355.5749125193006
36,2018-03-26,1393.204677027184
36,2018-03-27,1361.2813154701678
36,2018-03-28,1351.238291393954
36,2018-03-29,1385.1428647242285
37,2018-03-01,1330.742
37,2018-03-02,1341.5166
37,2018-03-05,1367.325814144949
37,2018-03-06,1368.4905954840742
37,2018-03-07,1342.5725176610745
37,2018-03-08,1335.7888194090503
37,2018-03-09,1360.1426604694016
37,2018-03-12,1376.005929192188
37,2018-03-13,1359.6591532794946
37,2018-03-14,1361.1986833138658
37,2018-03-15,1333.9191396113174
37,2018-03-16,1337.212113474083
37,2018-03-19,1322.602241841576
37,2018-03-20,1317.5591025193462
37,2018-03-21,1343.249254432815
37,2018-03-22,1323.5132913407344
37,2018-03-23,1325.6837337811353
37,2018-03-26,1354.763410842743
37,2018-03-27,1339.8064162882308
37,2018-03-28,1332.054283674842
37,2018-03-29,1351.5296300795333
38,2018-03-01,1330.742
38,2018-03-02,1341.5166
38,2018-03-05,1350.918654536788
38,2018-03-06,1354.2816980112905
38,2018-03-07,1354.2766504650108
38,2018-03-08,1353.8925054598358
38,2018-03-09,1366.0495533633539
38,2018-03-12,1366.2905768999206
38,2018-03-13,1357.5983297201992
38,2018-03-14,1342.5790472210763
38,2018-03-15,1346.687028400902
38,2018-03-16,1358.4322744717656
38,2018-03-19,1355.2130304244565
38,2018-03-20,1364.5563012550042
38,2018-03-21,1368.9116945514486
38,2018-03-22,1349.314347655244
38,2018-03-23,1320.226302297473
38,2018-03-26,1334.7918097697184
38,2018-03-27,1328.221295095422
38,2018-03-28,1338.4694852283178
38,2018-03-29,1365.972884521598
39,2018-03-01,1330.742
39,2018-03-02,1341.5166
39,2018-03-05,1338.959404854955
39,2018-03-06,1359.9233689071477
